epoch;accuracy;loss;val_accuracy;val_loss
0;0.26441702;3.2629590521569107;0.30396220088005066;2.290131092071533
1;0.3089498;2.9081994628319365;0.3265548646450043;2.230532646179199
2;0.33564657;2.7464233382080923;0.3448995053768158;2.126556634902954
3;0.3537633;2.6432923690071295;0.3560079038143158;2.0736920833587646
4;0.36925507;2.562704342604066;0.35228270292282104;1.8811911344528198
5;0.3824519;2.4953479525311955;0.36410167813301086;1.8885369300842285
6;0.39450532;2.4359766467599306;0.3630569577217102;1.9277750253677368
7;0.40515798;2.383237969252552;0.3628702759742737;1.861027479171753
8;0.41469827;2.3381576213916264;0.3616221249103546;1.8277283906936646
9;0.42356923;2.295036627874185;0.3581247925758362;1.768607497215271
10;0.43184713;2.252849276940621;0.3618942201137543;1.689759612083435
