epoch;accuracy;loss;val_accuracy;val_loss
0;0.004705256;5.7842280932448125;0.007834694348275661;5.741786956787109
1;0.0076127485;5.616307350722226;0.010231711901724339;5.670938491821289
2;0.010620117;5.547390997409821;0.01412686426192522;5.5609002113342285
3;0.014115767;5.489166439256885;0.018643466755747795;5.4029951095581055
4;0.017456055;5.4277604046193035;0.022560812532901764;5.265078067779541
5;0.022194602;5.353260372850028;0.027077414095401764;5.118454933166504
6;0.02997381;5.233999487351287;0.03206010162830353;5.102818489074707
7;0.03960627;5.090458563782952;0.042635831981897354;4.8254475593566895
8;0.056141246;4.85457618297501;0.06023615226149559;4.46657657623291
9;0.09229625;4.455565882677382;0.0843505859375;3.9147586822509766
10;0.12185946;4.165313682095571;0.09865500777959824;3.2869298458099365
11;0.15293191;3.902715489606966;0.10591264069080353;3.1037096977233887
12;0.17830034;3.6976148757067593;0.11719859391450882;3.3786916732788086
13;0.20548873;3.4787717932327227;0.1283624768257141;2.9911413192749023
14;0.23304333;3.277440415864641;0.14344371855258942;2.6854639053344727
15;0.26462623;3.078067910264839;0.15525124967098236;2.1272478103637695
16;0.296531;2.88089871999215;0.17209695279598236;2.0823028087615967
17;0.32711515;2.7155420776795256;0.19035200774669647;2.1566500663757324
18;0.3605735;2.5437438696284187;0.1550847887992859;3.753268241882324
19;0.43815473;2.1709244798191567;0.25216397643089294;1.5627816915512085
20;0.5365767;1.69421198354526;0.2544500231742859;1.510896921157837
21;0.5705233;1.5485262459313327;0.2582230865955353;1.2028663158416748
22;0.5835405;1.5166774549606172;0.27585670351982117;1.7529776096343994
23;0.60680044;1.4462391075424172;0.2700750231742859;2.00492000579834
24;0.6210716;1.3875194740566341;0.2878528833389282;1.5431996583938599
25;0.6394487;1.3199644847349687;0.29946067929267883;1.3308873176574707
26;0.6588024;1.252098690845411;0.3062300384044647;1.5203181505203247
27;0.67743474;1.189034173180434;0.3091486096382141;1.1509459018707275
28;0.6874334;1.1484587621367113;0.313232421875;1.0257635116577148
29;0.71468836;1.0809522308832542;0.3599298596382141;0.4272890090942383
30;0.809648;0.7011970022841442;0.36586692929267883;0.30617859959602356
31;0.833374;0.5866080341775987;0.3705499768257141;0.3958359956741333
32;0.827215;0.612374032932249;0.38539817929267883;0.2840815484523773
33;0.8247736;0.633775477445769;0.3864302337169647;0.32651078701019287
34;0.8326305;0.6093700775051151;0.38924893736839294;0.5121573209762573
35;0.8388117;0.5890070141017945;0.40469637513160706;0.5290043354034424
36;0.8429399;0.5769169641743329;0.3947643041610718;0.5577733516693115
37;0.84781164;0.5580515905008228;0.42026588320732117;0.3291129767894745
38;0.8538485;0.5409883655163206;0.4146617650985718;0.3703915774822235
39;0.8510409;0.5623816131423651;0.4449573755264282;0.1606375128030777
40;0.90945715;0.35335343944924796;0.449951171875;0.09552890062332153
41;0.92732376;0.28676052811947145;0.4491632580757141;0.09534980356693268
42;0.9281561;0.2744961901890664;0.45005103945732117;0.12808142602443695
43;0.9214866;0.29540849273325875;0.4584295153617859;0.16705477237701416
