epoch;accuracy;loss;val_accuracy;val_loss
0;0.453174;2.725964892853392;0.40794411301612854;1.5502986907958984
1;0.52269197;2.2039677891546465;0.4820403456687927;1.0000542402267456
2;0.5631055;1.9675057127964966;0.45042282342910767;1.0679961442947388
3;0.5870051;1.8283335271234689;0.5129928588867188;0.8018578886985779
4;0.6116939;1.7031443766368333;0.511830747127533;1.4730989933013916
5;0.6301471;1.6001992448897344;0.5236562490463257;1.2129377126693726
6;0.64660686;1.5215772579567621;0.5445001125335693;2.0853660106658936
7;0.6620901;1.462834637191507;0.39729467034339905;2.620817184448242
8;0.672022;1.3811097029249408;0.5289048552513123;1.1072384119033813
9;0.68656194;1.3129576705729982;0.5269307494163513;0.7487484216690063
10;0.6959915;1.2614528174415285;0.4717794358730316;3.387576103210449
11;0.80062026;0.7866765911520649;0.7560081481933594;0.5836350917816162
12;0.84981936;0.5955400443761059;0.7750651240348816;0.4802245497703552
13;0.87600106;0.5049106170369919;0.7876291871070862;0.4188183546066284
14;0.89533454;0.4411925168371656;0.797086775302887;0.36711791157722473
15;0.91029453;0.39150848280343037;0.805287778377533;0.32839900255203247
16;0.92184174;0.3514636240859506;0.8121639490127563;0.2810664176940918
17;0.93081105;0.3179194619964665;0.8161140084266663;0.24394658207893372
18;0.9385168;0.2892139047402204;0.8207308053970337;0.20827007293701172
19;0.9447227;0.2642543846874842;0.825013279914856;0.18685764074325562
20;0.9497035;0.2423769441457452;0.8278659582138062;0.16129888594150543
21;0.95410854;0.2227342942499891;0.8307466506958008;0.146653413772583
22;0.95786256;0.20536651744602805;0.8333263397216797;0.14028818905353546
23;0.96113175;0.18987623177246377;0.8360442519187927;0.127346470952034
24;0.96397746;0.17547497489530506;0.8384331464767456;0.10704758763313293
25;0.9667969;0.16276630635135875;0.8408868312835693;0.10104133188724518
26;0.968939;0.1513572615124018;0.8422256708145142;0.09237124770879745
27;0.9710094;0.140738939361227;0.8438655138015747;0.07785673439502716
28;0.97279274;0.1313035462522507;0.8454756140708923;0.07142356038093567
29;0.9745726;0.12238056380793037;0.8475127220153809;0.06314022839069366
30;0.97602695;0.11440856525156852;0.8484333157539368;0.07190759479999542
31;0.97722054;0.10710386070109884;0.8502674102783203;0.05873212218284607
32;0.9784841;0.10082908429662943;0.8508239388465881;0.04114667698740959
33;0.97955346;0.09486894603505919;0.8525233268737793;0.039353854954242706
34;0.98050374;0.08962570205545738;0.8542699217796326;0.03345746174454689
35;0.98132807;0.08513835440039315;0.8546181917190552;0.03440690413117409
