epoch;accuracy;loss;val_accuracy;val_loss
0;0.14673114;4.51824843341745;0.1868804544210434;3.5911684036254883
1;0.20383643;3.9397986653431127;0.24981361627578735;2.8409829139709473
2;0.27356875;3.4731904260253392;0.2991063892841339;2.20682430267334
3;0.34498647;3.0461023722685154;0.337352454662323;1.638979196548462
4;0.41822076;2.6486146882657082;0.3583774268627167;1.0150065422058105
5;0.48501554;2.2955677803325396;0.38599157333374023;0.7486151456832886
6;0.5401598;2.001201147393834;0.39855825901031494;0.6307264566421509
7;0.5825878;1.7755131294890758;0.4123876392841339;0.4688768684864044
8;0.6144757;1.6044986671417631;0.4131647050380707;0.3615768551826477
9;0.64158845;1.4630115577270106;0.42445555329322815;0.2519552707672119
10;0.65942645;1.3778869819937534;0.43866294622421265;0.2528323531150818
11;0.6782542;1.2881364899797625;0.43008914589881897;0.3127186596393585
12;0.6911752;1.2292281541552754;0.4562463164329529;0.10752475261688232
13;0.70142126;1.1874577147305332;0.4506520926952362;0.3408297896385193
14;0.7117303;1.144640394536558;0.46981844305992126;0.39145323634147644
15;0.71917003;1.1200216665403337;0.44584015011787415;0.3401835560798645
16;0.72618186;1.0921471209054994;0.49786049127578735;0.3727944791316986
17;0.732309;1.0726411101678688;0.48750945925712585;0.666872501373291
18;0.73695815;1.060615149526907;0.46987882256507874;0.4779231548309326
19;0.72865474;1.0616334026669383;0.6079731583595276;0.25765565037727356
