epoch;accuracy;loss;val_accuracy;val_loss
0;0.50718147;2.436477526470965;0.4869944453239441;2.18536376953125
1;0.6096112;1.7308652210671334;0.5319163203239441;1.3818150758743286
2;0.685561;1.3082857154282852;0.5404938459396362;1.2012419700622559
3;0.7260055;1.0818831662341468;0.5596478581428528;0.9343845844268799
4;0.75443155;0.9336131872871507;0.5925160646438599;0.6110498905181885
5;0.77619445;0.8296398605667189;0.6208152174949646;0.4537285566329956
6;0.7945023;0.7522000581537128;0.614776074886322;0.8079524636268616
7;0.808354;0.6960891379843658;0.6191229820251465;0.8800443410873413
8;0.821349;0.6508039409422487;0.6363203525543213;0.4733547568321228
9;0.83117807;0.6123484576571504;0.6474292278289795;0.6972545981407166
10;0.8622095;0.4767154822468973;0.8364381194114685;0.12026450037956238
11;0.9286334;0.25270678798436097;0.8635844588279724;0.03757818415760994
12;0.961974;0.14724548938785031;0.881317675113678;0.012746990658342838
13;0.9778141;0.0914562488015109;0.8927685022354126;0.007057029288262129
14;0.98428684;0.06407517958697208;0.9026963114738464;0.0031157233752310276
15;0.9864445;0.05226431544664205;0.9091444611549377;0.0021084744948893785
16;0.98686755;0.04809655859080456;0.9169886708259583;0.0017823675880208611
17;0.98713547;0.04542176853262295;0.9210993647575378;0.0012505714548751712
18;0.98742104;0.0432422356815836;0.9260526895523071;0.0013999785296618938
19;0.98772424;0.04153317828987984;0.9278013706207275;0.0009517153375782073
20;0.9880239;0.04010752275040195;0.9339533448219299;0.0009385623270645738
21;0.9882601;0.03905413855457544;0.9353001117706299;0.0008548742043785751
22;0.98854566;0.03802360477658976;0.9375211596488953;0.0008895917562767863
23;0.98866904;0.03713449779244143;0.9404261708259583;0.0008527048630639911
24;0.98893344;0.03621497488278206;0.9406623840332031;0.0007857595337554812
25;0.9890498;0.03545433529029077;0.9425873160362244;0.0006166365346871316
26;0.98926836;0.03491307432454221;0.9438458681106567;0.0006958639132790267
27;0.98940235;0.03442230301862971;0.9433488249778748;0.0005127244512550533
28;0.98953635;0.03389570420222299;0.9456332921981812;0.0005514563526958227
29;0.9895892;0.03346672625440121;0.9459259510040283;0.0005351649597287178
30;0.9897232;0.03310014343912867;0.9484537243843079;0.000533340557012707
31;0.9898078;0.032816625653120664;0.9479636549949646;0.0005212631658650935
32;0.98139596;0.05841404104554412;0.9775707721710205;0.0014735442819073796
33;0.9858945;0.046119516329952356;0.9788293838500977;0.0015532238176092505
34;0.98706144;0.04243117243976442;0.9798094630241394;0.0014539915136992931
35;0.98748803;0.04040833813790673;0.9806485772132874;0.0013224019203335047
36;0.9836699;0.051950639472052515;0.9843608736991882;0.0021279032807797194
37;0.98551023;0.04649043084447794;0.9855313897132874;0.00252687931060791
38;0.9863105;0.04457406210200882;0.9860989451408386;0.0027408977039158344
39;0.9866137;0.04365173608849194;0.986402153968811;0.002817215397953987
40;0.98646563;0.04373711441689346;0.9864867925643921;0.002986768027767539
41;0.9865608;0.043552661859633676;0.9865784645080566;0.0031205175910145044
42;0.98659605;0.04341242067142701;0.9866101741790771;0.0032276648562401533
43;0.9866207;0.043296745903500536;0.9866313338279724;0.0033121269661933184
44;0.98663133;0.04324446797565234;0.9866383671760559;0.003333010710775852
45;0.98663837;0.04323507212558934;0.9866278171539307;0.003328881226480007
46;0.9866454;0.043225106222660424;0.9866418838500977;0.0033430743496865034
47;0.986656;0.04321363727489212;0.9866595268249512;0.00335422670468688
48;0.9866595;0.04320788125220225;0.9866454005241394;0.003361769951879978
49;0.986656;0.04320700869290116;0.9866524934768677;0.0033450715709477663
50;0.9866489;0.04320771438869997;0.9866489171981812;0.0033521808218210936
51;0.9866419;0.043206853466019136;0.9866524934768677;0.0033645913936197758
52;0.9866525;0.04320587402875823;0.9866560101509094;0.0033445116132497787
