epoch;accuracy;loss;val_accuracy;val_loss
0;0.18068025;4.020347864917628;0.2970746159553528;3.136422872543335
1;0.33761546;2.615199238638193;0.3919954299926758;2.3173437118530273
2;0.43459728;2.0964929100064285;0.4333995282649994;1.9766795635223389
3;0.4968707;1.813705847655212;0.47130200266838074;1.917386770248413
4;0.5456988;1.6137898557752535;0.4933259189128876;1.7692034244537354
5;0.5839844;1.4736571283959552;0.5123445987701416;1.6334177255630493
6;0.6141499;1.361463510776093;0.5235292315483093;1.6168334484100342
7;0.6428749;1.2617194036340844;0.5419328212738037;1.5270450115203857
8;0.668368;1.18271005585872;0.5454722046852112;1.5515203475952148
9;0.6849264;1.119588418724787;0.5628507137298584;1.465942144393921
10;0.7036322;1.058447520500718;0.5622194409370422;1.435563564300537
11;0.7220034;0.9977064317925859;0.5788210034370422;1.353561282157898
12;0.73708886;0.9494902303246833;0.5752492547035217;1.3860549926757812
13;0.75261676;0.8997228573493207;0.5887916684150696;1.3344149589538574
14;0.76924527;0.850984171938501;0.5908958315849304;1.326812744140625
15;0.7811259;0.8101290657046092;0.5994421243667603;1.2662403583526611
16;0.79444706;0.7699745375230826;0.6034131050109863;1.2447586059570312
17;0.8065435;0.7331424171506371;0.6026685237884521;1.2346980571746826
18;0.8126727;0.707127663991234;0.6117597818374634;1.1790273189544678
19;0.8219149;0.6798801850424616;0.6129629015922546;1.2038803100585938
20;0.8293551;0.652454229164354;0.6203815340995789;1.1211516857147217
21;0.8393528;0.6230341559944891;0.6267966628074646;1.1296281814575195
22;0.8461348;0.5993481794403074;0.6294565796852112;1.127393126487732
23;0.854271;0.5742544734449182;0.6381593346595764;1.044724941253662
24;0.8621914;0.5492254218179218;0.634992241859436;1.056395173072815
25;0.8684392;0.530384312821192;0.6511783599853516;1.0181154012680054
26;0.87378067;0.5106402488723809;0.6436086297035217;1.062058687210083
27;0.8802767;0.4900303636446019;0.6570430994033813;1.0066609382629395
28;0.8869346;0.470695698417682;0.6531152725219727;0.9848051071166992
29;0.8912185;0.4535609365888557;0.6606742143630981;0.8680320978164673
30;0.89676493;0.43754975897007886;0.66292405128479;0.9501358270645142
31;0.900887;0.4199410291460667;0.6704506278038025;0.9112856388092041
32;0.90655756;0.40377562297559577;0.669889509677887;0.9187256097793579
33;0.9109925;0.3889196993093629;0.673272430896759;0.8560608625411987
34;0.91526026;0.3757896541273067;0.6807342171669006;0.8697174191474915
35;0.9177961;0.364923525164264;0.6820938587188721;0.8188386559486389
36;0.9205316;0.35544099590293443;0.6894639134407043;0.8325879573822021
37;0.92357993;0.3443680957824156;0.683172881603241;0.8489364385604858
38;0.9266931;0.33149015985799757;0.6929925084114075;0.7645851373672485
39;0.93090683;0.318396617751054;0.6974706649780273;0.848442554473877
40;0.9341333;0.30849137705704455;0.6966937184333801;0.7453721761703491
41;0.9357249;0.3012962846023684;0.7022023797035217;0.8398464918136597
42;0.9381744;0.2925960499052349;0.7081049084663391;0.7545132637023926
43;0.9408991;0.28279956912323423;0.7130147218704224;0.7993941903114319
44;0.9430033;0.27569622146634604;0.7131064534187317;0.7371974587440491
45;0.94539344;0.2661390907558206;0.7197481393814087;0.7750741839408875
46;0.9478753;0.25718026847491116;0.7236598134040833;0.7045454382896423
47;0.94931585;0.251949618035382;0.7234116196632385;0.786716878414154
48;0.9492727;0.24870609807478294;0.733625054359436;0.6838138103485107
49;0.9513877;0.2414688778042958;0.7321844696998596;0.75568687915802
50;0.95333004;0.2336813132407257;0.735578179359436;0.684442937374115
51;0.95561224;0.22604751161387118;0.7435579299926758;0.7014391422271729
52;0.9567561;0.22061987272180741;0.7427594065666199;0.676814615726471
53;0.9582776;0.21436470801021018;0.7480306625366211;0.6752376556396484
54;0.95938903;0.20946065964722665;0.7456998825073242;0.7013454437255859
55;0.96037096;0.20495633020719195;0.7535555362701416;0.6662532091140747
56;0.96114254;0.2003562657846889;0.7498219609260559;0.681647539138794
57;0.96201116;0.19656678174431977;0.7562424540519714;0.631590723991394
58;0.9620435;0.19420660952188445;0.7571488618850708;0.6541363596916199
59;0.9627881;0.1908287737384768;0.7662346959114075;0.6136343479156494
60;0.9635974;0.18702056863761984;0.7642167806625366;0.6687287092208862
61;0.96487075;0.18221250779731252;0.7685438990592957;0.6301401853561401
62;0.9659552;0.17763519103674846;0.7717271447181702;0.628212571144104
63;0.9670127;0.17317058335351682;0.7717972993850708;0.6446417570114136
64;0.9681403;0.16852365780971656;0.7773815393447876;0.6008765697479248
65;0.9688687;0.16481810580239276;0.7785037755966187;0.6211391687393188
66;0.9693974;0.1621010290993923;0.7792537212371826;0.6020163297653198
67;0.9697158;0.1583859275805234;0.7886956334114075;0.6054254770278931
68;0.97110236;0.15384400862613848;0.7828092575073242;0.5914711952209473
69;0.9709513;0.15243869311644476;0.7919382452964783;0.6096725463867188
70;0.97090274;0.15127139826927807;0.7858792543411255;0.589855968952179
71;0.9713344;0.14888684031455804;0.7979810237884521;0.5787870287895203
72;0.9717714;0.14649582393107247;0.7923644781112671;0.5917534232139587
73;0.97197646;0.1445458353965322;0.7997507452964783;0.5316699743270874
74;0.9722624;0.1433723942397255;0.7957581281661987;0.5763007402420044
75;0.9726886;0.14150735774998507;0.8038673996925354;0.5329818725585938
76;0.9731472;0.13908743950183303;0.8016391396522522;0.55632483959198
77;0.97373533;0.13590042743425385;0.8095217347145081;0.507864236831665
78;0.9747011;0.1323546551023893;0.8059284090995789;0.5262476205825806
79;0.9756237;0.12850015562218073;0.8137085437774658;0.5403859615325928
80;0.976487;0.125372576698383;0.8120683431625366;0.5212626457214355
81;0.9772639;0.12237494250821228;0.8166544437408447;0.5442706346511841
82;0.97783583;0.1196178923842101;0.8160447478294373;0.5346748232841492
83;0.97823507;0.11729517228546352;0.819254994392395;0.5263648629188538
84;0.9785588;0.11596331340826802;0.8213645815849304;0.5107895135879517
85;0.97858036;0.11467340257589947;0.8237385749816895;0.50727778673172
86;0.97820807;0.11379194872850007;0.8253356218338013;0.47528335452079773
87;0.97874224;0.11205039117150832;0.8270567059516907;0.4845921993255615
88;0.9786127;0.11143543784125857;0.8322147130966187;0.43480777740478516
89;0.97906595;0.11035608490594555;0.8273156881332397;0.47726184129714966
90;0.978807;0.10883829960450324;0.8360345959663391;0.4224456250667572
91;0.9793681;0.10731918546782797;0.8300997018814087;0.464720755815506
92;0.97909296;0.10667459543624594;0.8387700915336609;0.44035428762435913
93;0.9792224;0.10617459558969292;0.8316265940666199;0.4499714970588684
94;0.97938967;0.10496772570633303;0.8411062955856323;0.43246978521347046
95;0.97965944;0.10306334701104305;0.8321337699890137;0.4358208179473877
96;0.97992384;0.10203012521893239;0.8416943550109863;0.42052578926086426
97;0.98026913;0.10123261226372;0.8341839909553528;0.4310172200202942
98;0.98034465;0.09923561208737366;0.845929741859436;0.40847912430763245
99;0.9806252;0.09760454821770816;0.8422501087188721;0.4240435063838959
100;0.98075473;0.09690316613938516;0.8495877981185913;0.4000345468521118
101;0.9811054;0.09581240530521995;0.8472138047218323;0.39460039138793945
102;0.98104066;0.09466549996878355;0.8535426259040833;0.38064679503440857
103;0.9812673;0.09379524771427705;0.8514869809150696;0.3985947370529175
104;0.9808087;0.09363882584003372;0.8561215996742249;0.3693937063217163
105;0.9811162;0.09349114320354114;0.8552960753440857;0.38139644265174866
106;0.98113775;0.09270658689931817;0.859795868396759;0.3757597804069519
107;0.98163414;0.09076274564304487;0.8583876490592957;0.37374237179756165
108;0.9821899;0.08857888828072882;0.8634215593338013;0.3662232458591461
109;0.9827456;0.0861278736091718;0.860578179359436;0.3773641586303711
110;0.9830855;0.08449093389674733;0.8653206825256348;0.36167657375335693
111;0.9834308;0.08327059558134793;0.8643279671669006;0.37942934036254883
112;0.9834524;0.08252036991176705;0.867937445640564;0.3499690294265747
113;0.98350096;0.08169623655112697;0.8686658143997192;0.3582983911037445
114;0.98362505;0.08085917745966423;0.8691622018814087;0.35024380683898926
115;0.98373836;0.08011360804470595;0.8725127577781677;0.3482779860496521
116;0.9837545;0.07960319978208152;0.8704948425292969;0.34851330518722534
117;0.9838948;0.07894334511494377;0.8755179643630981;0.34378781914711
118;0.9838139;0.07847080361265278;0.8738022446632385;0.3382280170917511
119;0.9840189;0.07787958169626123;0.8790357112884521;0.33932650089263916
120;0.9840513;0.07692763625865401;0.8762894868850708;0.324535071849823
121;0.98431027;0.07617748050065454;0.8816794753074646;0.3372384309768677
122;0.9845207;0.07543516877359448;0.880190372467041;0.3050660192966461
