epoch;accuracy;loss;val_accuracy;val_loss
0;0.2233234;3.7549190935887156;0.3592863082885742;2.754955530166626
1;0.3769015;2.4943034574639245;0.40237781405448914;2.401541233062744
2;0.4095199;2.295963371729664;0.4346234202384949;2.1075005531311035
3;0.4426912;2.1173982011342476;0.46449851989746094;1.8394135236740112
4;0.47881576;1.945077088623742;0.48612746596336365;1.7151885032653809
5;0.51080734;1.8070957934054466;0.5010965466499329;1.62807297706604
6;0.5376618;1.6999086619976747;0.5125224590301514;1.5601692199707031
7;0.5605579;1.6140290971538611;0.520946741104126;1.5081160068511963
8;0.5803642;1.542925168185283;0.527129054069519;1.4619228839874268
9;0.5976648;1.4825258350998172;0.5322468280792236;1.4189730882644653
10;0.6129944;1.4302126465624874;0.5365962982177734;1.38128662109375
11;0.6267537;1.3840817482161725;0.5400165319442749;1.3416523933410645
12;0.6390642;1.3429052211642813;0.543340802192688;1.3113336563110352
13;0.65035903;1.305602096843198;0.5457355976104736;1.2842707633972168
14;0.6606758;1.2715764071915163;0.5482363700866699;1.253677487373352
15;0.67025506;1.240146770167968;0.5502939820289612;1.223997950553894
16;0.6792132;1.2110579988979269;0.5519306659698486;1.2002066373825073
17;0.68745893;1.1838949284362439;0.5536350011825562;1.1753976345062256
18;0.69517446;1.158467115860088;0.5551174283027649;1.1540162563323975
19;0.70241725;1.1345770580333359;0.5563119053840637;1.129320502281189
20;0.7092823;1.1119787186967203;0.5572994947433472;1.1095454692840576
21;0.7158476;1.090548326670227;0.5583214163780212;1.090378999710083
22;0.72200966;1.0702145136969978;0.5592290759086609;1.0735915899276733
23;0.72792286;1.0508007907633428;0.5599230527877808;1.0520356893539429
24;0.7335681;1.032239610833432;0.5602276921272278;1.035832166671753
25;0.73884594;1.0144851817217575;0.5611516237258911;1.0219781398773193
26;0.74396175;0.9973966179161071;0.5616061091423035;1.0037262439727783
27;0.74887913;0.9809890339901852;0.5617356300354004;0.986487865447998
28;0.75355476;0.9652034093574882;0.5622372031211853;0.9704344272613525
29;0.75804347;0.9500023201259098;0.5625137686729431;0.9529974460601807
30;0.76245004;0.9353003672697472;0.5625997185707092;0.9363481998443604
31;0.76667595;0.9210468775085197;0.5623847842216492;0.9200865030288696
32;0.77078366;0.9072633123503794;0.5630717277526855;0.90406334400177
33;0.77473646;0.8939159798727021;0.5626871585845947;0.8895787000656128
34;0.77851397;0.8809571318411473;0.5631621479988098;0.8772314786911011
35;0.7822263;0.8683575343052636;0.5631937384605408;0.8670257329940796
36;0.7858084;0.8561501186553269;0.5634041428565979;0.8543051481246948
37;0.7892972;0.8442807232007061;0.5628862977027893;0.8450027108192444
38;0.792732;0.8327062398482978;0.5628827810287476;0.8330821990966797
39;0.7960212;0.82145533912297;0.562947690486908;0.8241409063339233
